gene,SNPs,hits,Z,top_candidate_p,Z_pVal,approx_p
26740,15,0,-1.869044522719288,1,0.9177139721578624,6.751196014562856e-7
26741,31,0,-3.1664238576379606,1,0.9576732383255804,3.250447496207853e-7
26742,30,0,-2.2104434643038515,1,0.9007918276679274,9.148115831750787e-7
26743,34,0,-0.6226129860609122,1,0.6903305934012698,3.0174183333585532e-5
26744,50,0,2.443108373135313,1,0.22249578799108205,0.011279855370067393
26745,1,0,0.24152392389677493,1,0.4407690679650939,9.729094306748821e-4
26746,1,0,-1.0691881409940642,1,0.8626308927055615,1.7926101781817534e-6
26747,1,0,0.5632841723598648,1,0.3250135875304455,0.0038170398908265535
26748,14,0,1.8282916572369383,1,0.16163331229716027,0.020298602682869232
26749,68,0,-1.1299857873024537,1,0.67205202315677,3.988569469984169e-5
26750,79,0,-1.1572180585667509,1,0.6403117652870867,6.41518314394857e-5
26751,69,0,-1.0309966558583246,1,0.657196394276121,4.989461166229139e-5
26752,33,0,0.06919048265911995,1,0.5723712326131476,1.7053684824680732e-4
26753,23,0,-0.106262572013503,1,0.6092910989779171,1.0092064010428004e-4
26754,11,0,0.18712480750142896,1,0.5214055166916485,3.427871916911135e-4
26755,21,0,1.950898160082151,1,0.19010953516725823,0.015499230941721532
26757,68,0,0.6488539908078649,1,0.4445645941009409,9.278505673106476e-4
26758,84,1,3.6303136957535616,0.5701109864761065,0.13040592708430365,0.027005957258867952
26759,81,0,5.559490690596992,1,0.04393327916444267,0.05631034050568453
26760,66,0,3.2352542940080236,1,0.16040237142823988,0.020532526015305908
26761,73,1,4.249122563035734,0.5198585434285787,0.09493742759666036,0.036867359607027216
26762,52,0,2.9256155266146937,1,0.17495164199406166,0.01791260961303486
26763,41,1,2.2619724520508795,0.33771795901601653,0.22688804118720785,0.010794314423902102
26764,20,0,3.338611147910417,1,0.0451136935228108,0.055778831312137914
26765,76,1,3.4591233680192315,0.5341192248302067,0.144590044165396,0.02375300839196802
26766,63,1,3.232503423994769,0.4690944570448869,0.15904172376556658,0.020793830604913282
26767,16,0,0.43877426785345947,1,0.47382690140562567,6.401516262049493e-4
26768,20,0,3.057316533736033,1,0.06261130157333072,0.048378118474260524
26769,11,0,1.1183483952835862,1,0.2754643560185963,0.006540244159777311
26770,23,0,1.5234542027781954,1,0.2726614983232165,0.006736944997776627
26771,2,0,-0.05187093375597657,1,0.556839740185562,2.1164423390870781e-4
26772,65,2,3.1203565729353664,0.13802176045807785,0.16951029398685502,0.01885601298132682
26773,25,0,0.7761139929157385,1,0.42658837715324216,0.0011597911531164842
26774,28,0,3.223820477506276,1,0.08296261761011192,0.040825577138366154
26775,24,0,2.737976543215006,1,0.10824427095474688,0.03285693527020164
26776,40,0,2.6337165804302174,1,0.1801932937160504,0.01704319363738544
26777,1,0,0.9608068948634568,1,0.20321969989156297,0.013647604713791428
26778,10,0,3.3461181185847475,1,0.0132553236604338,0.07167142674490204
26779,59,0,2.9793167244285974,1,0.1780632758780183,0.017391923725454946
26780,98,0,3.528974811611497,1,0.12480229067552762,0.02839328949074898
26781,29,0,1.591331111624006,1,0.2874084476301575,0.005758671148489512
26782,56,0,3.327582379086297,1,0.14466154813154486,0.02373751129697157
26783,21,0,2.005147989470265,1,0.18195116678102463,0.016760028339625106
26784,30,0,2.2696899853631223,1,0.19001168785904152,0.015513843584621004
26785,67,0,4.033675605761222,1,0.10463430001333252,0.0339061611726824
26786,32,0,2.287782469855506,1,0.1956322681941267,0.014693848883079674
26787,37,0,3.1568817408241854,1,0.11934917034939396,0.029801872302005046
26788,50,0,2.995431178131184,1,0.16511454728609265,0.01964958370091895
26789,31,0,1.80713474692224,1,0.26017788488233273,0.00767915235518367
26790,55,0,5.06144306583464,1,0.04506795164229804,0.05579934955150522
26791,14,0,-0.2896537837012355,1,0.6508103047703279,5.4891941375586566e-5
26792,69,0,1.574284265366018,1,0.3276743009280454,0.003705327490427982
26793,69,0,3.798077002416656,1,0.12042265610737736,0.029519927277019478
26794,50,0,3.418735746087844,1,0.12829416036564245,0.0275217552378486
26795,11,0,-0.327504717676941,1,0.6601688657204039,4.771856024076379e-5
26796,36,0,2.3913803867604964,1,0.1966151388127544,0.014554449031069843
26797,18,0,2.6824610363008112,1,0.08304706885609048,0.04079644845700001
26798,52,0,3.7068518875621166,1,0.11008282265211956,0.03233333539397934
26799,53,0,2.729623599731937,1,0.195775432900691,0.014673470985595426
26800,9,0,-1.0511024145292975,1,0.8274647270701281,3.281619941787946e-6
26801,1,0,1.495786722164015,1,0.09064427420025756,0.03824713531982273
26802,45,0,1.9116403286887855,1,0.2807141112369982,0.006185669148075812
26803,22,0,0.7695775161767704,1,0.4187503623549761,0.001276809777529128
26804,62,1,1.0781070933581176,0.463731774792815,0.39664268396075664,0.0016681143846385708
26805,37,0,1.905551122853961,1,0.26456072410769704,0.007335685492945021
26806,33,0,1.2544490155612398,1,0.3572328797111215,0.0026495030449989036
26807,53,0,3.0754645459938987,1,0.1624110101785945,0.020152013365460134
26808,33,0,1.6933636198824942,1,0.2847122935433589,0.00592734151295173
26809,30,0,0.13198950476437651,1,0.561458546098627,1.9853754264215423e-4
26810,52,0,0.7018497422427863,1,0.4579620500338124,7.8380538275575e-4
26811,9,0,1.0229132103172915,1,0.28048584122850617,0.006200719381049915
26812,51,0,-0.29822779411883427,1,0.6074265898526426,1.0366963692897389e-4
26813,44,0,1.0128694825769098,1,0.41196104641745546,0.001386882210198204
26814,18,0,-0.3672652995570712,1,0.6668143112203424,4.3174599175538426e-5
26816,1,0,-0.08023543325879184,1,0.5618590695311712,1.9743766602109872e-4
26817,11,0,1.5363830935012142,1,0.1872212682224329,0.015935703031008153
26818,38,0,0.8187039619446836,1,0.4401804958207334,9.800755088362392e-4
26819,1,0,-0.6430091168766349,1,0.7544710571471699,1.098829605182814e-5
26820,67,0,0.4432970271901692,1,0.4733323863046853,6.442324035786399e-4
26821,19,1,0.6068854315038764,0.1738313761644134,0.4445121218554947,9.284600908390845e-4
26822,41,0,0.01297030984290787,1,0.5755954261745001,1.6300313385637076e-4
26824,51,0,1.4235846424900236,1,0.3536742000316274,0.00276013307357645
26825,71,1,0.24849211091834936,0.5101097269957952,0.4902512002730746,5.175211665085262e-4
26826,40,5,3.991303551849826,4.9154387033948094e-5,0.0682947280292564,0.04615928805140986
26827,60,0,0.09933775693203928,1,0.5333656341787437,2.9177424619484176e-4
26828,26,0,-1.8657919316216576,1,0.8810553356681865,1.2982730631185932e-6
26829,15,0,0.30158240160602384,1,0.5047564667481192,4.277977418831036e-4
26830,27,0,-0.7377567843292203,1,0.7236820893386846,1.7953079650088245e-5
26831,24,0,-1.4054918188329368,1,0.8335082337849984,2.9608079736811023e-6
26832,83,0,-1.8707220288665511,1,0.7049877935810894,2.4056554138879377e-5
26833,39,0,-0.7759716259673192,1,0.7032022586579296,2.473314141805698e-5
26834,68,0,-3.0125856578461097,1,0.8564945874015224,1.9941869881470556e-6
26835,22,0,-2.5829635740561945,1,0.9497922078934666,3.760120943200945e-7
26836,39,0,-4.315692355273329,1,0.9797339556225716,2.153598791951299e-7
26837,32,0,-4.684706041374375,1,0.9921042753241348,1.7053659860933418e-7
26838,26,0,-4.3482124203260355,1,0.99299265028894,1.6769068398178086e-7
26839,52,3,5.030250497443879,0.01535262573365912,0.04275599827127596,0.056844631847181845
26840,41,2,3.412344638758766,0.06343953800244735,0.10938010445126269,0.032532611863099185
26841,8,0,0.986888417339818,1,0.2799633614168625,0.006235291539906548
26842,30,1,1.7518197393416663,0.26029962661171974,0.26509402837682106,0.007294847139625274
26843,14,0,0.8726483264523147,1,0.35672540772370476,0.002665027229521447
26844,34,1,1.3396948843027858,0.2894467727277079,0.3451106163132891,0.003043856952293019
26845,65,1,5.016808433462789,0.4796594773496936,0.05561211827062307,0.051233059935949316
26846,23,0,1.1290055464709736,1,0.3478074909196227,0.0029517592408022427
26847,22,0,2.666203246744279,1,0.1055550429503076,0.03363586504123655
26848,65,0,1.9258241941309109,1,0.28940819606077306,0.005636376548547164
26849,35,0,-0.16852732378076604,1,0.6128234853370889,9.590018251463756e-5
26850,59,0,1.1045539301639564,1,0.3957219698632808,0.0016865850569202992
26851,38,0,-0.949457677575344,1,0.7308636770746145,1.602656518676061e-5
26852,57,0,-0.8137764108026624,1,0.6641319768455735,4.495695812365778e-5
26853,10,0,-3.213205370221013,1,0.9934215841013156,1.663330836261636e-7
26854,25,0,-1.4844466021448015,1,0.8406171392469712,2.6218999647847817e-6
26855,35,1,-1.4643841920276075,0.29655230500043084,0.8078665171505262,4.567557759280421e-6
26856,18,0,-0.6021292832389652,1,0.7159954511183877,2.0258759629253632e-5
26857,53,0,-3.477913676262858,1,0.924625049074168,5.957545234644902e-7
26858,8,0,-2.01690048859594,1,0.954322648155808,3.458409951728844e-7
26859,57,0,3.467470346763039,1,0.13473048954304911,0.025975676119341404
26860,35,0,0.7666323944489493,1,0.44657896415320775,9.047298181330847e-4
26861,8,0,-1.327553419209769,1,0.8784070985834659,1.3602337362766826e-6
26862,6,1,1.2001034103074537,0.05851985059900005,0.20705453874430343,0.013144284150243615
26863,7,0,0.5508274131933583,1,0.3920759983048898,0.001761590469907743
26864,1,0,0.01469355919544311,1,0.526226374752196,3.2129560976353944e-4
26865,20,0,0.7454832918663898,1,0.4167685817977758,0.0013080758931201814
26866,18,0,-1.2493483390812152,1,0.8305600127207511,3.113358021556388e-6
26867,6,0,-0.06788819267790525,1,0.579069673792822,1.5523621853002665e-4
26868,35,0,-2.872638707978338,1,0.9337140139252332,5.049677759062275e-7
26869,27,0,-0.997806564732834,1,0.7658938989427646,9.13265940186151e-6
26870,73,0,2.3586106360213455,1,0.239309313256291,0.009520251413023715
26871,8,0,0.796637507464298,1,0.3302957835378746,0.003598177229913428
26872,42,0,0.15626544847200832,1,0.5511325322151766,2.2896229284288284e-4
26873,15,0,0.2777763970404864,1,0.5107841934186429,3.949713211496376e-4
26874,60,0,3.811424264075859,1,0.11322841938421302,0.03145407766430505
26875,8,0,0.9580360798791674,1,0.28735298313584745,0.005762096923990055
26879,7,0,1.76080772145953,1,0.11212307875387229,0.03176067658842044
26880,3,0,0.6498086911323545,1,0.32156068950052785,0.003966573906999862
26881,66,1,4.482661423587393,0.4848628825761967,0.07947272928725613,0.0420448071825157
26882,63,0,3.049236720327108,1,0.17463888425793497,0.017965692729378858
26883,14,0,0.1858456051958639,1,0.5313827131114425,2.9970822789999975e-4
26884,33,1,1.4603247124745502,0.28226946740172515,0.3223636103026146,0.003931334952060128
26885,5,0,1.003465365620042,1,0.24359731719142907,0.009112628180511981
26886,14,1,2.6402812781529357,0.13125418723102178,0.06488261315183785,0.04748087010718475
26887,41,0,1.777066655414685,1,0.2923574120475897,0.005460290432376731
26888,55,1,4.338601878135856,0.4246452500230716,0.07603339987012991,0.043276379520268866
26889,45,1,3.34274978581476,0.363814513936129,0.12451745879889996,0.028465418039985858
26890,83,0,3.0322829550577626,1,0.17318418769007635,0.0182144075869761
26891,58,0,2.9325325031350595,1,0.18149423557748556,0.0168332325523034
26892,39,0,-0.3862845497444535,1,0.6431477061007999,6.151435829832465e-5
26893,7,0,-1.2446241876598805,1,0.869282244951397,1.5962571651885148e-6
26895,15,0,-0.902396438531727,1,0.7811905455503905,7.111739033757725e-6
26896,6,0,-1.2744557906063088,1,0.8782908772010831,1.3630170990706296e-6
26897,61,0,-0.8776303045125053,1,0.6614964173892066,4.6776048193770664e-5
26898,60,0,-1.5772554128887366,1,0.7478847858229872,1.2216485818801218e-5
26899,4,0,0.3403020717953426,1,0.43347688225670467,0.0010652157966097768
26900,22,0,-0.39663115202440447,1,0.6692080239750413,4.1640814342562155e-5
26901,93,0,-0.5705561167739386,1,0.5238793907971342,3.315959584190073e-4
26902,54,0,-0.19295669210188984,1,0.5862849892751292,1.4020513765427157e-4
26903,2,0,0.09431465017786989,1,0.5037685169511552,4.3341505647902776e-4
26904,58,0,0.708260612755503,1,0.4513317610263332,8.522775238072283e-4
26905,49,2,-1.007078154253137,0.08641059140541361,0.7105108636450596,2.2073434955866317e-5
26906,46,0,-1.4863889232029277,1,0.7786463733662203,7.415235915442549e-6
26907,20,0,-0.0756141163142213,1,0.6024686545333184,1.1132736697994922e-4
26908,93,9,5.459605005390718,4.5143686347051386e-7,0.04606150014377996,0.05535509012550438
26909,66,4,4.254385193454742,0.00440345340713482,0.09134279631702125,0.03801969106429658
26910,45,0,0.1790062520238945,1,0.5444951039543148,2.507738183861037e-4
26911,24,1,2.1060155734475554,0.21432185919278124,0.1841241435959169,0.016415711087858373
26912,20,0,0.2495660154790631,1,0.5293529325842519,3.080386517309655e-4
26913,38,0,0.5938034326072227,1,0.4788307497247124,6.001906389280315e-4
26914,18,0,-0.9044781345940068,1,0.7736807139121273,8.043641281245998e-6
26915,39,0,-0.02878154030061499,1,0.584691066257515,1.434026452205441e-4
26916,37,0,-0.4724770600225883,1,0.660482158932997,4.749452409875431e-5
26917,47,0,1.5109722627943336,1,0.33897153687999093,0.0032633560405833824
26918,45,0,-2.3407697471867603,1,0.8683980044742519,1.6211154736138807e-6
26919,22,0,0.2365849579167318,1,0.5353383113022617,2.8407681299687134e-4
26920,82,0,2.517961291957996,1,0.21689630751943745,0.011926914513250739
26921,63,0,1.9543903913609295,1,0.2866724624691779,0.00580427926771966
26922,73,0,1.2305348357097787,1,0.3635229848023748,0.0024638239569335046
26923,56,0,3.886429829550857,1,0.10369868098348524,0.034182724556928556
26924,52,1,2.1550071368782846,0.4070335535985007,0.25867715349650733,0.007800030289478431
26925,69,1,2.327080951338496,0.500162970100801,0.2443777937093271,0.009040134170929333
26926,75,0,0.0929182919299356,1,0.5002992417699074,4.5369092004214406e-4
26927,43,0,-0.175239537090965,1,0.6031594316924289,1.102293286623092e-4
26928,49,0,-0.3734877046031396,1,0.6224008416314029,8.344827515964949e-5
26929,27,0,-1.1619882697765869,1,0.7905874001521654,6.090529279675134e-6
26930,40,0,-0.4797391607374912,1,0.6560590433330352,5.075184838619791e-5
26931,21,0,0.3705553659850966,1,0.5039416117843105,4.324259192758769e-4
26932,15,0,0.7473090070864042,1,0.39318453358504657,0.0017384672623322742
26933,24,0,0.2988693731490147,1,0.5245268531133773,3.2872395674986873e-4
26934,33,0,1.0303727816310932,1,0.3965792311401568,0.0016693813317371236
26935,8,0,1.759758619003872,1,0.1215369249580458,0.02922970050712418
26936,18,0,2.4104132870517176,1,0.110689485552663,0.03216214030971136
26937,84,0,3.8141819421558942,1,0.11905394344850596,0.02987981674954457
26938,27,0,1.3298362013737666,1,0.3255216057081498,0.003795476787229363
26939,3,0,0.13595302630224915,1,0.4960025299125258,4.8002973364248225e-4
26940,31,0,0.6906749987594591,1,0.4556364371510454,8.072187710825956e-4
26941,6,0,-0.4873104053435452,1,0.7038993436557609,2.4466870751819e-5
26942,25,0,1.7977379501626805,1,0.23598374068470396,0.009847498659328394
26943,3,0,0.36476081097645224,1,0.4161032774061183,0.0013187296672664257
26944,36,0,1.3366834871362483,1,0.35006121708993,0.0028767531707536683
26945,51,0,2.144626511686722,1,0.25888140207294863,0.007783479278936432
26946,50,0,1.4988206324887423,1,0.3427391903260304,0.003126998102819401
26947,48,0,3.978654843381231,1,0.08545790639957573,0.03997230721186344
26948,54,0,3.05681423028288,1,0.16549422002076877,0.019579908130330094
26949,1,0,0.31450336451977945,1,0.4136636466054313,0.0013584852430427907
26950,46,0,4.138996263067145,1,0.07254457673981685,0.04455668042584013
26951,6,0,1.9682258716417464,1,0.07603254639032675,0.04327668888153114
26952,36,0,3.278050294667769,1,0.10606396353711324,0.03348725713293533
26953,16,0,1.5938770476514266,1,0.2168150037164691,0.01193654728977244
26954,19,0,3.138958016693398,1,0.05291132584212599,0.05237179229490527
26955,18,0,2.5484039584995597,1,0.09593998902921276,0.036551323356179055
26956,28,0,4.629736789643635,1,0.0185089518822128,0.06882047767134931
26957,48,0,4.339857299337269,1,0.06562051645169564,0.04719240031514002
26958,36,0,2.713671831117859,1,0.1593887724825347,0.020726907975535645
26959,45,0,3.2738968756109452,1,0.13025680109839732,0.027042105390888846
26960,37,0,1.4987037144087445,1,0.3260368566069135,0.0037737198145793792
26961,29,0,1.134378882287146,1,0.36809521573785753,0.0023364136798756717
26962,30,0,2.7315016372730407,1,0.13546772668890128,0.02580347060716436
26963,36,0,3.6381969873456903,1,0.07960189453294064,0.04199913888143963
26964,31,0,3.0687060480509207,1,0.10689248094230495,0.03324652653712128
26965,6,0,0.8138668760106849,1,0.30602654767502413,0.004707279921349346
26966,42,0,5.545759207480605,1,0.01796062225395356,0.06911361147585453
26967,34,2,6.6318059275078465,0.04541839164429414,0.00245265489739654,0.07783787886523323
26968,14,0,4.011548490661197,1,0.00807620931332908,0.07457594618519807
26969,7,1,4.777850046539756,0.06793465209301006,1.8355313598761e-4,0.07918654973717108
26970,1,0,-1.2652788414666416,1,0.8993598565889698,9.384904431038353e-7
26973,36,7,10.260681019057191,6.472911623369174e-8,6.799739103446889e-6,0.07929239844745932
26974,3,0,2.325349634468818,1,0.02609969958604396,0.06486645392213702
26975,35,1,8.084774472980627,0.29655230500043084,3.0309631162772e-4,0.07911502651160983
26976,17,2,4.31483227953444,0.01230898552994427,0.0079059790125483,0.0746730224729343
26977,22,0,3.797932312201143,1,0.03044232260590984,0.0626899456596012
26978,26,1,2.637624046073849,0.2299568541948449,0.1280527467752164,0.027581258166757373
26979,11,0,0.4620053147273465,1,0.44504046367282135,9.223397158918294e-4
26980,10,0,0.4195911008622958,1,0.45124728741537246,8.531846371669709e-4
26981,21,0,-0.29043098721897964,1,0.6484089755297656,5.6890936490247206e-5
26982,39,5,6.411023581992077,4.336845939780712e-5,0.00551584605581156,0.07604696182406892
26983,17,2,4.50855097569885,0.01230898552994427,0.00568700908347608,0.07594789004912479
26984,1,0,0.8425133987312132,1,0.23633158658724351,0.009812806265356187
26985,28,2,4.60252558811698,0.03182475277917828,0.01913200734710085,0.06848863659360419
26986,2,1,3.2752103352170874,0.01990000000000002,0.00189126772609937,0.07816979292920744
26987,34,0,3.138598013553409,1,0.111357464651902,0.03197454141916468
26988,4,0,1.915638758905641,1,0.06529438388663422,0.047319713586062795
26989,41,0,5.6097600899795355,1,0.01585496851550216,0.07024882800372784
26990,23,0,3.647904745760833,1,0.03964120068411869,0.05827861093613887
26991,14,0,1.678657853930163,1,0.1865709855358149,0.016035450923098722
26992,33,1,3.378075607205594,0.28226946740172515,0.08879432060004189,0.03885509031487883
26993,1,0,-0.4122041406023724,1,0.6808426586126936,3.489394253326892e-5
26997,17,0,1.187566160189027,1,0.30429120262577813,0.004797362496241769
26998,36,0,2.55366270301088,1,0.1772545548881056,0.017525958670389676
26999,31,0,3.8881279030934826,1,0.05121161044353717,0.05309923460651697
27000,1,0,0.1433540665586499,1,0.47764961654379734,6.094081953239872e-4
27001,1,0,0.211369303485992,1,0.452058029163971,8.44515370786447e-4
27003,1,0,0.956559554220668,1,0.20435848576394955,0.013496391542866186
27004,46,0,5.174344848702651,1,0.03098163568429079,0.062423908909875814
27005,13,0,2.9192162830588204,1,0.04045752871278596,0.05789991729884532
27006,4,0,1.2640426251292562,1,0.16959452227607752,0.01884108487257891
27007,26,0,3.588042002620913,1,0.05214465842460236,0.05269887157679037
27008,13,0,2.4547573846780315,1,0.0754041511935557,0.043504971352259114
27009,21,0,2.0400520551061008,1,0.17681968410682636,0.017598406552043016
27010,15,0,2.819162722029611,1,0.05634003260291709,0.050929720892230294
27011,46,0,4.758184297059459,1,0.044380006050736887,0.05610869744111792
27012,37,0,3.003813179894578,1,0.13326207842371396,0.026321633160258498
27013,34,0,2.587509714884616,1,0.16654827984351872,0.019387602574231135
27014,31,0,3.1579919109519228,1,0.09927051775660978,0.035517964220520795
27015,76,0,6.117648595143673,1,0.02921401930566702,0.06329935346852159
27016,4,0,-0.18638398975993511,1,0.6109894943250986,9.84765756036376e-5
27017,17,0,1.2623548011726518,1,0.2885712173730439,0.005687274006258341
27018,7,0,0.9484551230758504,1,0.27985274410416794,0.006242633239282979
27019,52,1,3.948090580913296,0.4070335535985007,0.09407998524270211,0.037139493643933506
27020,40,0,1.7104812530674038,1,0.3000392780878002,0.0050247118121389545
27021,33,0,2.8154084792298084,1,0.13831144113413185,0.02514844597972859
27022,36,0,1.388770447806471,1,0.34152735531550915,0.0031702790686664005
27023,39,0,3.3094941568313394,1,0.1122700085673396,0.031719774147630005
27024,14,0,0.33819866222423467,1,0.49194848529027024,5.061824033473255e-4
27025,19,0,1.9999425891293012,1,0.17041468238498225,0.018696264213055216
27026,56,0,3.4961765894399277,1,0.1312950916166099,0.026791288490003572
27027,81,0,4.959148462540746,1,0.06379272871397801,0.047909651541433916
27028,30,0,2.689336249738955,1,0.1399498367736831,0.024777630406902465
27029,34,0,2.2580495192817733,1,0.2068006237768152,0.013177095688646787
27030,8,0,0.5480437220286369,1,0.400857506114404,0.001585912256269505
27031,24,0,2.7691220719747704,1,0.10519629652541362,0.033740959807996185
27032,44,0,3.6982749113458615,1,0.09553685266671864,0.036678124990970576
27033,63,0,5.090698821331386,1,0.05142111633858326,0.053009116846149444
27034,30,0,1.9045747447124677,1,0.24149536133625385,0.009310454450290247
27035,54,0,2.933375316539438,1,0.17698420883930543,0.01757096652014087
27036,7,0,1.4841992538425777,1,0.15862995625254572,0.020873477436203818
27037,44,0,4.320505125758803,1,0.05952293437963651,0.04962094308757236
27038,33,0,-0.34293982754620106,1,0.645447555437833,5.945118814589607e-5
27039,10,0,0.22377880561613225,1,0.5070771511014848,4.148689922780421e-4
27040,19,0,2.001756010544892,1,0.17014658919463244,0.018743495557840013
27041,20,0,2.426112519909672,1,0.12060219861474542,0.029472996092332452
27042,32,0,1.410913165087443,1,0.3278138723767736,0.0036995503459238523
27043,25,0,1.2407214992360365,1,0.33432067484818206,0.003439141012192633
27044,29,0,3.1421137771427303,1,0.09318288456099522,0.03742604323046203
27045,16,0,1.636935074801277,1,0.20904626111142752,0.0128894049065149
27046,12,0,2.0543789719466914,1,0.1133525515925431,0.03141980502048387
27047,7,0,2.5825905608628164,1,0.03182046532921745,0.062011980430365904
27048,36,1,1.0005566733882347,0.30358678195042654,0.4067905668733063,0.001476507985790013
27049,24,0,2.1958974756210057,1,0.1716740891500127,0.018475778855135266
27050,25,0,2.2749752531543828,1,0.16631438470549198,0.019430131982182252
27051,44,0,3.82073129586109,1,0.08740937138094718,0.03931558604259598
27052,32,0,2.5240020191303296,1,0.16648602108809007,0.01939891520014195
27053,21,0,3.0308324716596204,1,0.06891997421121354,0.04592050675704546
27054,9,0,2.16786403211514,1,0.07728182256613203,0.04282585907657773
27055,24,0,2.773448148098692,1,0.10477789815699756,0.033863884222085465
27056,37,0,2.340914632316605,1,0.20601661865650167,0.013278864314253841
27057,50,0,3.298592290289302,1,0.13811179567629772,0.02519395814356308
27058,6,0,0.21728857521996384,1,0.4884190372722992,5.300264233601386e-4
27059,10,1,2.435486867737508,0.0956179249911956,0.05862693125506535,0.049986486219047166
27060,39,0,-0.11335363479377882,1,0.5987441131626966,1.1742777971310689e-4
27061,28,0,1.4725201199395443,1,0.30388345724144694,0.004818753812138418
27062,30,0,1.6177272664263398,1,0.28673393925491464,0.005800457197054904
27063,34,0,0.8193901095813008,1,0.4359855353598845,0.001032583482448029
27064,51,1,0.7009974187920133,0.401043993533839,0.45879901136122847,7.755345690343189e-4
27065,45,1,1.1074309013900172,0.363814513936129,0.39770152192839825,0.0016471029499091367
27066,48,0,-2.648839691773994,1,0.8846891500057219,1.217655636426951e-6
27067,31,0,1.7777411658695177,1,0.26473750709188737,0.007322125473539179
27068,36,0,2.123466169232393,1,0.23125034979608897,0.010330563657217573
27069,28,0,2.9924415799757007,1,0.10200868151022324,0.03468716608340975
27070,28,0,-0.2221007312631531,1,0.6295502393903716,7.516656037842002e-5
27071,17,0,0.7352803490862109,1,0.40627245913323295,0.001485777097366605
27072,14,0,2.1720870661094223,1,0.11294598147930546,0.03153217769293921
27073,34,0,1.0827447026755814,1,0.38923395928569127,0.0018221709948489215
27074,20,0,2.2968861203252056,1,0.13609652750446033,0.02565737491318618
27075,26,0,2.2333914570347653,1,0.17676502785443282,0.01760753062846857
27076,25,0,1.1594522137022352,1,0.34992717028113096,0.002881165238323149
27077,28,0,0.33964503609387947,1,0.5203019333670255,3.478926663267806e-4
27078,24,0,3.271786795947896,1,0.06427184821315857,0.04772075757301527
27079,37,0,3.813509548324903,1,0.0712863243909253,0.04502619797181235
27080,12,0,1.0184389247346932,1,0.30729949284091407,0.004642177364606358
27081,5,0,0.721104722461562,1,0.3222492244498756,0.003936337742104518
27082,23,0,3.3870727834680188,1,0.05330034305301068,0.05220647816198702
27083,27,0,3.69209014939984,1,0.04972459340069968,0.053742551593006435
27084,14,0,0.6474944374782426,1,0.41253724145562665,0.0013772113784582827
27085,5,0,0.3690568390126844,1,0.4323220197044567,0.0010805565605527619
27086,35,0,1.1775747118570377,1,0.3747459045887317,0.002161833036063776
27087,17,1,2.8274088459102873,0.15705680661607327,0.06565041020422369,0.04718074503591798
27088,19,0,1.910284361152052,1,0.18400605285857963,0.016434262132296734
27089,37,0,4.058746269761828,1,0.05776091503721259,0.05034193849926975
27090,27,0,1.5545977417209471,1,0.2856850763582115,0.005865977895099411
27091,22,0,2.9431658339088784,1,0.08028133683323113,0.04175960252558672
27092,23,0,2.2956017382904546,1,0.1532037759215377,0.021948146271077832
27093,22,0,2.5929761645920837,1,0.11310956389226134,0.03148692346586303
27094,19,0,2.4332005523413938,1,0.11402882628327404,0.03123364915113328
27095,37,0,4.506642431913738,1,0.03833676577313782,0.05888800646305429
27096,21,0,3.9308875638391623,1,0.02333570448207134,0.06628395445162397
27097,29,0,1.729021038754878,1,0.2648419401959443,0.0073141255736360565
27098,43,0,4.187625611974886,1,0.06418388827315513,0.047755388992718216
27099,18,0,2.9662461978993715,1,0.06011044542212995,0.0493824748552363
27100,14,0,2.254504469197699,1,0.1030205984711422,0.03438436466205817
27101,2,0,0.5650931172655659,1,0.337049868159946,0.003334970963771794
27102,21,0,2.468495304317661,1,0.1213777751161631,0.029271002399652978
27103,43,1,3.514016654506543,0.35089737163159784,0.10648863822118892,0.033363679782689094
27104,27,0,2.43665166593783,1,0.15569190369701902,0.021449531343949106
27105,4,0,0.5259444816075819,1,0.3722348192948983,0.002226293263468687
27106,18,0,3.242980037363148,1,0.0428407294374088,0.05680603751418918
27107,24,0,1.4037020284176858,1,0.29938269863961287,0.005060674415003412
27108,26,0,3.0765927076718538,1,0.08669557034462216,0.03955472908284732
27109,37,1,2.269827747534843,0.31055091413092223,0.2150155563310896,0.012151516746177175
27110,20,1,3.653618954880829,0.1820930624027693,0.03043238020618932,0.06269485891504847
27111,20,1,2.5535180953317984,0.1820930624027693,0.10658513819906924,0.033335653435117046
27112,12,0,0.03823933947771144,1,0.5650939431315208,1.8876192928866543e-4
27113,19,0,2.023486740547517,1,0.16695499798243496,0.019313842246304287
27114,36,0,3.909689692111381,1,0.06320873496493118,0.04814074176097935
27115,22,4,3.987303301919744,6.332951307430326e-5,0.02392409267538864,0.06598008359240039
27116,19,0,2.736336208814155,1,0.08344172331415567,0.040660558752808856
27117,25,0,2.958654046103041,1,0.09236466277627176,0.037689036136593676
27118,1,0,0.6233464500836986,1,0.3048145328762344,0.004770033251751396
27119,14,0,2.679494215182896,1,0.06172035120159125,0.048733943305623015
27120,23,0,3.2597825463817216,1,0.06120299172549715,0.04894157122598649
27121,12,0,1.8254371307698136,1,0.14616963047686515,0.02341270110030791
27122,18,3,4.826446577685353,7.2915984305395e-4,0.00388936261285866,0.07699366576034428
27123,15,1,3.9364125888714274,0.1399416453587116,0.01085218079704442,0.0730074070181871
