chr2.0,marker,cM,bp2.0
CE10_chr5,5925,6.99,688623
CE10_chr5,5926,6.99,688691
CE10_chr5,5927,6.99,688808
CE10_chr5,5928,6.99,688827
CE10_chr5,5929,6.99,688829
CE10_chr5,5930,6.99,688831
CE10_chr5,5931,6.99,688844
CE10_chr5,5932,6.99,688862
CE10_chr5,5933,6.99,688864
CE10_chr5,5934,6.99,688889
CE10_chr5,5935,6.99,688909
CE10_chr5,5936,6.99,688919
CE10_chr5,5937,6.99,688948
CE10_chr5,5938,6.99,688952
CE10_chr5,5939,6.99,688967
CE10_chr5,5940,6.99,688973
CE10_chr5,5941,6.99,688993
CE10_chr5,5942,6.99,688996
CE10_chr5,5943,6.99,689008
CE10_chr5,5944,6.99,689028
CE10_chr5,5945,6.99,689162
CE10_chr5,5946,6.99,689186
CE10_chr5,5947,6.99,689188
CE10_chr5,5948,6.99,689196
CE10_chr5,5949,6.99,689217
CE10_chr5,5950,6.99,689235
CE10_chr5,5951,6.99,689236
CE10_chr5,5952,6.99,689257
CE10_chr5,5953,6.99,689263
CE10_chr5,5954,6.99,689519
CE10_chr5,5961,6.99,692650
CE10_chr5,5962,6.99,692800
CE10_chr5,5963,7.53,692870
CE10_chr5,5964,7.53,692935
CE10_chr5,5965,8.07,696579
CE10_chr5,5966,8.07,696743
CE10_chr5,5967,8.07,696825
CE10_chr5,5968,8.07,696906
CE10_chr5,5969,8.07,697018
CE10_chr5,5970,8.07,697034
CE10_chr5,5971,8.07,697084
CE10_chr5,5972,8.07,697300
CE10_chr5,5973,8.61,697324
CE10_chr5,5983,9.14,730979
CE10_chr5,5995,9.14,767687
CE10_chr5,5996,9.14,768043
CE10_chr5,5997,9.14,768119
CE10_chr5,5998,9.14,806026
CE10_chr5,6045,9.14,857127
CE10_chr5,6047,10.22,868532
CE10_chr5,6048,10.22,868764
CE10_chr5,6089,10.22,916369
CE10_chr5,6090,10.22,916398
CE10_chr5,6091,10.22,916458
CE10_chr5,6092,10.22,916500
CE10_chr5,6093,10.22,916542
CE10_chr5,6094,10.22,916584
CE10_chr5,6095,10.22,916764
CE10_chr5,6096,10.22,916870
CE10_chr5,6097,10.22,916887
CE10_chr5,6098,10.22,916919
CE10_chr5,6099,10.22,916951
CE10_chr5,6100,10.22,916974
CE10_chr5,6101,10.22,918581
CE10_chr5,6102,10.22,918643
CE10_chr5,6103,10.22,918667
CE10_chr5,6104,10.22,918676
CE10_chr5,6105,10.22,918721
CE10_chr5,6106,10.22,918724
CE10_chr5,6107,10.22,918742
CE10_chr5,6108,10.76,918997
CE10_chr5,6109,10.76,919016
CE10_chr5,6110,10.76,919098
CE10_chr5,6111,10.76,919125
CE10_chr5,6112,10.76,919159
CE10_chr5,6113,10.76,919233
CE10_chr5,6114,10.76,919310
CE10_chr5,6125,10.76,922049
CE10_chr5,6126,10.76,922058
CE10_chr5,6127,10.76,922100
CE10_chr5,6128,10.76,922262
CE10_chr5,6129,10.76,922265
CE10_chr5,6130,10.76,922275
CE10_chr5,6131,10.76,923047
CE10_chr5,6132,10.76,923082
CE10_chr5,6133,10.76,923083
CE10_chr5,6134,10.76,923095
CE10_chr5,6135,10.76,923139
CE10_chr5,6136,11.83,949988
CE10_chr5,6137,11.83,950024
CE10_chr5,6138,11.83,950042
CE10_chr5,6139,11.83,950161
CE10_chr5,6140,11.83,950162
CE10_chr5,6141,12.37,950263
CE10_chr5,6142,12.37,950288
CE10_chr5,6143,12.37,950429
CE10_chr5,6144,12.37,950521
CE10_chr5,6145,12.37,950611
CE10_chr5,6146,12.37,950747
CE10_chr5,6147,12.37,950891
CE10_chr5,6161,12.37,955561
CE10_chr5,6162,12.37,955943
CE10_chr5,6163,12.37,955966
CE10_chr5,6164,12.37,956072
CE10_chr5,6165,12.37,956128
CE10_chr5,6166,12.37,956135
CE10_chr5,6167,12.37,956148
CE10_chr5,6168,12.37,956171
CE10_chr5,6174,12.37,958568
CE10_chr5,6175,12.37,958585
CE10_chr5,6176,12.37,958625
CE10_chr5,6177,12.37,958769
CE10_chr5,6178,12.37,958770
CE10_chr5,6179,12.37,958944
CE10_chr5,6180,12.37,958959
CE10_chr5,6181,12.37,958970
CE10_chr5,6182,12.37,958977
CE10_chr5,6183,12.37,959024
CE10_chr5,6184,12.37,959072
CE10_chr5,6185,12.37,959073
CE10_chr5,6186,12.37,959079
CE10_chr5,6187,12.91,959242
CE10_chr5,6188,12.91,959273
CE10_chr5,6189,12.91,959299
CE10_chr5,6190,12.91,959305
CE10_chr5,6191,13.44,978321
CE10_chr5,6199,13.44,1054471
CE10_chr5,6200,13.44,1054534
CE10_chr5,6209,15.06,1095545
CE10_chr5,6210,15.06,1095791
CE10_chr5,6211,15.06,1095881
CE10_chr5,6212,15.06,1096050
CE10_chr5,6213,15.06,1096642
CE10_chr5,6214,15.06,1096687
CE10_chr5,6215,15.06,1113657
CE10_chr5,6216,15.06,1113690
CE10_chr5,6217,15.06,1113762
CE10_chr5,6218,15.06,1113796
CE10_chr5,6219,15.06,1113822
CE10_chr5,6220,15.06,1113852
CE10_chr5,6221,16.13,1114261
CE10_chr5,6222,16.13,1114291
CE10_chr5,6223,16.67,1139067
CE10_chr5,6224,16.67,1139087
CE10_chr5,6225,16.67,1139427
CE10_chr5,6226,16.67,1140084
CE10_chr5,6227,16.67,1140297
CE10_chr5,6266,16.67,1163217
CE10_chr5,6267,16.67,1163308
CE10_chr5,6276,16.67,1177131
CE10_chr5,6277,16.67,1177230
CE10_chr5,6278,16.67,1177302
CE10_chr5,6279,16.67,1177315
CE10_chr5,6303,16.67,1181396
CE10_chr5,6304,16.67,1181693
CE10_chr5,6305,16.67,1181852
CE10_chr5,6306,16.67,1182009
CE10_chr5,6307,16.67,1182050
CE10_chr5,6308,16.67,1182054
CE10_chr5,6309,16.67,1186453
CE10_chr5,6310,16.67,1186537
CE10_chr5,6311,16.67,1186580
CE10_chr5,6312,16.67,1186702
CE10_chr5,6313,16.67,1186783
CE10_chr5,6314,16.67,1186863
CE10_chr5,6315,16.67,1186869
CE10_chr5,6316,16.67,1186896
CE10_chr5,6317,16.67,1186932
CE10_chr5,6318,16.67,1187071
CE10_chr5,6319,16.67,1187083
CE10_chr5,6320,16.67,1187101
CE10_chr5,6321,16.67,1187109
CE10_chr5,6322,16.67,1187113
CE10_chr5,6323,16.67,1187139
CE10_chr5,6324,16.67,1187178
CE10_chr5,6325,16.67,1187216
CE10_chr5,6326,16.67,1187251
CE10_chr5,6327,16.67,1187260
CE10_chr5,6328,16.67,1187273
CE10_chr5,6381,17.21,1326454
CE10_chr5,6382,17.21,1326642
CE10_chr5,6383,17.21,1328968
CE10_chr5,6384,17.21,1329195
CE10_chr5,6385,17.21,1330795
CE10_chr5,6386,17.21,1330805
CE10_chr5,6387,17.21,1334909
CE10_chr5,6388,17.21,1334922
CE10_chr5,6389,17.21,1357787
CE10_chr5,6390,17.21,1357801
CE10_chr5,6391,17.21,1357825
CE10_chr5,6460,17.21,1397052
CE10_chr5,6461,17.21,1397118
CE10_chr5,6463,17.21,1422173
CE10_chr5,6464,17.21,1422217
CE10_chr5,6468,18.28,1440320
CE10_chr5,6513,18.82,1598288
CE10_chr5,6514,18.82,1598333
CE10_chr5,7086,19.36,1813120
CE10_chr5,7087,19.36,1813273
CE10_chr5,7088,20.44,1869294
CE10_chr5,7089,20.44,1869409
CE10_chr5,7090,20.44,1869410
CE10_chr5,7091,20.44,1869571
CE10_chr5,7092,20.44,1869588
CE10_chr5,7093,20.44,1869595
CE10_chr5,7094,20.44,1869605
CE10_chr5,7095,20.44,1869618
CE10_chr5,7096,20.44,1869652
CE10_chr5,7097,20.44,1869770
CE10_chr5,7098,20.44,1869846
CE10_chr5,7099,20.44,1869929
CE10_chr5,7100,20.44,1883876
CE10_chr5,7101,20.97,1884860
CE10_chr5,7102,20.97,1884865
CE10_chr5,7103,20.97,1884909
CE10_chr5,7104,20.97,1884966
CE10_chr5,7105,20.97,1884990
CE10_chr5,7106,20.97,1884992
CE10_chr5,7110,20.97,1912094
CE10_chr5,7111,20.97,1912131
CE10_chr5,7112,20.97,1912290
CE10_chr5,7113,20.97,1912323
CE10_chr5,7114,20.97,1912376
CE10_chr5,7115,20.97,1912413
CE10_chr5,7116,20.97,1912416
CE10_chr5,7117,20.97,1912422
CE10_chr5,7156,20.97,1955495
CE10_chr5,7157,20.97,1955590
CE10_chr5,7158,20.97,1955606
CE10_chr5,7159,20.97,1955616
CE10_chr5,7160,20.97,1955663
CE10_chr5,7161,20.97,1955692
CE10_chr5,7162,20.97,1955755
CE10_chr5,7163,20.97,1955865
CE10_chr5,7164,20.97,1955888
CE10_chr5,7165,20.97,1955920
CE10_chr5,7166,20.97,1955922
CE10_chr5,7167,20.97,1955936
CE10_chr5,7168,20.97,1955953
CE10_chr5,7169,20.97,1955973
CE10_chr5,7170,20.97,1955986
CE10_chr5,7171,20.97,1956088
CE10_chr5,7172,20.97,1956106
CE10_chr5,7173,20.97,1956121
CE10_chr5,7174,20.97,1956154
CE10_chr5,7175,20.97,1956179
CE10_chr5,7181,20.97,1984528
CE10_chr5,7182,20.97,1984699
CE10_chr5,7183,20.97,1988651
CE10_chr5,7184,20.97,1988697
CE10_chr5,7185,20.97,1989058
CE10_chr5,7186,20.97,1989473
CE10_chr5,7187,21.51,1989488
CE10_chr5,7191,21.51,1994282
CE10_chr5,7192,21.51,1994459
CE10_chr5,7193,22.05,1994581
CE10_chr5,7194,22.05,1994827
CE10_chr5,7195,22.05,1995244
CE10_chr5,7196,22.05,1995443
CE10_chr5,7197,22.05,1995475
CE10_chr5,7202,22.05,2001088
CE10_chr5,7203,22.05,2001097
CE10_chr5,7204,22.05,2001105
CE10_chr5,7205,22.05,2001113
CE10_chr5,7206,22.05,2001126
CE10_chr5,7207,22.05,2001141
CE10_chr5,7208,22.05,2001393
CE10_chr5,7229,23.12,2024640
CE10_chr5,7230,23.12,2024947
CE10_chr5,7231,23.12,2025336
CE10_chr5,7232,23.12,2027262
CE10_chr5,7233,23.12,2027449
CE10_chr5,7260,23.66,2054105
CE10_chr5,7261,23.66,2054149
CE10_chr5,7262,23.66,2054222
CE10_chr5,7263,23.66,2054270
CE10_chr5,7281,23.66,2125689
CE10_chr5,7282,23.66,2125757
CE10_chr5,7283,23.66,2125776
CE10_chr5,7284,23.66,2125815
CE10_chr5,7285,23.66,2140394
CE10_chr5,7286,23.66,2140410
CE10_chr5,7287,23.66,2140466
CE10_chr5,7288,23.66,2140576
CE10_chr5,7289,23.66,2140596
CE10_chr5,7290,23.66,2146092
CE10_chr5,7291,23.66,2146165
CE10_chr5,7292,23.66,2146270
CE10_chr5,7293,24.2,2146320
CE10_chr5,7294,24.2,2146365
CE10_chr5,7295,24.2,2146367
CE10_chr5,7296,24.2,2146723
CE10_chr5,7297,24.2,2146818
CE10_chr5,7298,24.2,2146837
CE10_chr5,7299,24.2,2146893
CE10_chr5,7300,24.2,2146956
CE10_chr5,7301,24.2,2182172
CE10_chr5,7302,25.81,2191615
CE10_chr5,7303,25.81,2191801
CE10_chr5,7304,25.81,2191821
CE10_chr5,7305,25.81,2192060
CE10_chr5,7320,25.81,2341236
CE10_chr5,7321,25.81,2341395
CE10_chr5,7322,25.81,2341479
CE10_chr5,7353,25.81,2472777
CE10_chr5,7354,25.81,2472936
CE10_chr5,7355,25.81,2473170
CE10_chr5,7356,25.81,2476665
CE10_chr5,7357,25.81,2476683
CE10_chr5,7358,25.81,2476698
CE10_chr5,7359,25.81,2477490
CE10_chr5,7361,25.81,2488535
CE10_chr5,7362,25.81,2488757
CE10_chr5,7363,25.81,2488972
CE10_chr5,7364,25.81,2489129
CE10_chr5,7365,25.81,2489546
CE10_chr5,7366,25.81,2489799
CE10_chr5,7367,25.81,2489876
CE10_chr5,7368,25.81,2489929
CE10_chr5,7369,25.81,2489945
CE10_chr5,7392,25.81,2546658
CE10_chr5,7393,25.81,2546921
CE10_chr5,7394,26.35,2547184
CE10_chr5,7395,26.35,2547256
CE10_chr5,7396,26.89,2547301
CE10_chr5,7397,26.89,2547445
CE10_chr5,22452,29.04,2861469
CE10_chr5,22451,29.04,2861734
CE10_chr5,22386,30.11,2981304
CE10_chr5,22385,30.11,2981322
CE10_chr5,22384,30.11,2981397
CE10_chr5,22383,31.19,2981445
CE10_chr5,22382,31.19,2981461
CE10_chr5,22381,31.19,3006902
CE10_chr5,22380,31.19,3006993
CE10_chr5,22379,31.19,3007686
CE10_chr5,22378,31.19,3013733
CE10_chr5,22377,31.19,3013744
CE10_chr5,22376,31.19,3013836
CE10_chr5,22375,31.19,3013889
CE10_chr5,22374,31.19,3013940
CE10_chr5,22373,31.19,3014077
CE10_chr5,22372,31.73,3032706
CE10_chr5,22371,31.73,3032912
CE10_chr5,22370,31.73,3032928
CE10_chr5,22369,31.73,3032971
CE10_chr5,22368,31.73,3033101
CE10_chr5,22367,31.73,3033112
CE10_chr5,22363,31.73,3042193
CE10_chr5,22362,31.73,3042258
CE10_chr5,22355,31.73,3166477
CE10_chr5,22354,31.73,3166480
CE10_chr5,22353,31.73,3166495
CE10_chr5,22352,31.73,3166501
CE10_chr5,22351,31.73,3166732
CE10_chr5,22350,31.73,3166793
CE10_chr5,22349,31.73,3166831
CE10_chr5,22348,31.73,3166864
CE10_chr5,22347,31.73,3166902
CE10_chr5,22346,31.73,3166908
CE10_chr5,22345,31.73,3166931
CE10_chr5,22344,31.73,3166955
CE10_chr5,22343,31.73,3166964
CE10_chr5,22342,31.73,3166975
CE10_chr5,22338,31.73,3185287
CE10_chr5,22337,31.73,3185360
CE10_chr5,22336,31.73,3185809
CE10_chr5,22335,31.73,3191281
CE10_chr5,22334,31.73,3191313
CE10_chr5,22333,31.73,3191351
CE10_chr5,22332,31.73,3191508
CE10_chr5,22331,31.73,3191623
CE10_chr5,22330,31.73,3191659
CE10_chr5,22329,31.73,3191838
CE10_chr5,22328,31.73,3191961
CE10_chr5,22327,31.73,3192240
CE10_chr5,22326,31.73,3192270
CE10_chr5,22321,31.73,3195857
CE10_chr5,22320,31.73,3195917
CE10_chr5,22319,31.73,3201792
CE10_chr5,22317,31.73,3210112
CE10_chr5,22316,31.73,3210149
CE10_chr5,22315,31.73,3210470
CE10_chr5,22314,31.73,3211624
CE10_chr5,22313,31.73,3211688
CE10_chr5,22312,31.73,3212649
CE10_chr5,22311,31.73,3220254
CE10_chr5,22310,31.73,3220295
CE10_chr5,22309,31.73,3220920
CE10_chr5,22306,31.73,3231809
CE10_chr5,22305,31.73,3231823
CE10_chr5,22297,31.73,3237154
CE10_chr5,22281,31.73,3261351
CE10_chr5,22280,31.73,3261384
CE10_chr5,22279,31.73,3261419
CE10_chr5,22278,31.73,3261460
CE10_chr5,22277,31.73,3261461
CE10_chr5,22276,31.73,3261483
CE10_chr5,22275,31.73,3261513
CE10_chr5,22274,31.73,3261537
CE10_chr5,22273,31.73,3261619
CE10_chr5,22272,31.73,3261778
CE10_chr5,22271,31.73,3261820
CE10_chr5,22270,31.73,3261830
CE10_chr5,22269,31.73,3261945
CE10_chr5,22268,31.73,3262079
CE10_chr5,22267,31.73,3262173
CE10_chr5,22266,31.73,3262178
CE10_chr5,22265,31.73,3262237
CE10_chr5,22264,31.73,3262333
CE10_chr5,22263,31.73,3262354
CE10_chr5,22262,31.73,3262363
CE10_chr5,22261,31.73,3262366
CE10_chr5,22260,31.73,3262367
CE10_chr5,22259,31.73,3262381
CE10_chr5,22258,31.73,3262411
CE10_chr5,22257,31.73,3262415
CE10_chr5,22256,31.73,3262458
CE10_chr5,22255,31.73,3262460
CE10_chr5,22254,31.73,3262478
CE10_chr5,22253,31.73,3262523
CE10_chr5,22252,32.27,3262752
CE10_chr5,22251,32.27,3262823
CE10_chr5,22250,32.27,3262832
CE10_chr5,22249,32.27,3263074
CE10_chr5,22248,32.27,3263265
CE10_chr5,22247,32.27,3269112
CE10_chr5,22246,32.27,3269435
CE10_chr5,22245,32.27,3269654
CE10_chr5,22244,32.27,3269689
CE10_chr5,22243,32.27,3269783
CE10_chr5,22242,32.27,3269838
CE10_chr5,22241,32.27,3270108
CE10_chr5,22240,32.27,3270151
CE10_chr5,22239,32.27,3270229
CE10_chr5,22238,32.27,3270284
CE10_chr5,22237,32.27,3270537
CE10_chr5,22236,32.27,3270600
CE10_chr5,22235,32.27,3270884
CE10_chr5,22234,32.27,3270951
CE10_chr5,22233,32.27,3271112
CE10_chr5,22232,32.27,3271183
CE10_chr5,22227,32.27,3298235
CE10_chr5,22226,32.27,3298266
CE10_chr5,22225,32.27,3298299
CE10_chr5,22224,32.27,3298306
CE10_chr5,22223,32.27,3298310
CE10_chr5,22222,32.27,3298374
CE10_chr5,22221,32.27,3298504
CE10_chr5,22220,32.27,3298671
CE10_chr5,22219,32.27,3298798
CE10_chr5,22218,32.27,3298819
CE10_chr5,22217,32.27,3298823
CE10_chr5,22216,32.27,3298849
CE10_chr5,22215,32.27,3298852
CE10_chr5,22214,32.27,3298888
CE10_chr5,22213,32.27,3298943
CE10_chr5,22212,32.27,3298994
CE10_chr5,22211,32.27,3299008
CE10_chr5,22210,32.27,3299016
CE10_chr5,22209,32.27,3299029
CE10_chr5,22208,32.27,3299035
CE10_chr5,22207,32.27,3299142
CE10_chr5,22206,32.27,3299168
CE10_chr5,22205,32.27,3299179
CE10_chr5,22204,32.27,3299187
CE10_chr5,22203,32.27,3299190
CE10_chr5,22202,32.27,3299337
CE10_chr5,22201,32.27,3310855
CE10_chr5,22200,32.27,3310889
CE10_chr5,22199,32.27,3310892
CE10_chr5,22198,32.27,3310904
CE10_chr5,22197,32.27,3310967
CE10_chr5,22196,32.27,3310971
CE10_chr5,22195,32.27,3311024
CE10_chr5,22194,32.27,3311041
CE10_chr5,22193,32.27,3311078
CE10_chr5,22192,32.27,3311100
CE10_chr5,22191,32.27,3311186
CE10_chr5,22190,32.27,3311197
CE10_chr5,22189,32.27,3311240
CE10_chr5,22188,32.8,3311359
CE10_chr5,22187,32.8,3311404
CE10_chr5,22186,32.8,3344143
CE10_chr5,22182,32.8,3350300
CE10_chr5,22181,32.8,3350315
CE10_chr5,22180,32.8,3350470
CE10_chr5,22179,32.8,3350501
CE10_chr5,22178,32.8,3350856
CE10_chr5,22177,32.8,3351182
CE10_chr5,22176,32.8,3357564
CE10_chr5,22175,32.8,3357758
CE10_chr5,22174,32.8,3357908
CE10_chr5,22173,32.8,3358238
CE10_chr5,22172,32.8,3366807
CE10_chr5,22171,32.8,3367044
CE10_chr5,22170,33.34,3372951
CE10_chr5,22169,33.34,3372952
CE10_chr5,22168,33.34,3372967
CE10_chr5,22167,33.34,3373161
CE10_chr5,22166,33.34,3373302
CE10_chr5,22165,33.34,3373319
CE10_chr5,22164,33.34,3373494
CE10_chr5,22163,33.34,3373696
CE10_chr5,22162,33.34,3378396
CE10_chr5,22161,33.34,3378479
CE10_chr5,22160,33.34,3378485
CE10_chr5,22159,33.34,3378516
CE10_chr5,22158,33.34,3378567
CE10_chr5,22157,33.34,3378626
CE10_chr5,22156,33.34,3400528
CE10_chr5,22155,33.34,3400958
CE10_chr5,22154,33.34,3401310
CE10_chr5,22153,33.34,3401312
CE10_chr5,22152,33.34,3401326
CE10_chr5,22151,33.34,3401399
CE10_chr5,22150,33.34,3401414
CE10_chr5,22149,33.34,3401426
CE10_chr5,22144,33.34,3441348
CE10_chr5,22143,33.34,3441364
CE10_chr5,22142,33.34,3441497
CE10_chr5,22141,33.34,3441514
CE10_chr5,22140,33.34,3441660
CE10_chr5,22139,33.88,3446779
CE10_chr5,22138,33.88,3446793
CE10_chr5,22137,33.88,3446956
CE10_chr5,22136,33.88,3446993
CE10_chr5,22120,33.88,3450501
CE10_chr5,22119,33.88,3450538
CE10_chr5,22118,33.88,3450648
CE10_chr5,22117,33.88,3450706
CE10_chr5,22116,33.88,3450759
CE10_chr5,22115,33.88,3450772
CE10_chr5,22114,33.88,3451166
CE10_chr5,22112,33.88,3459924
CE10_chr5,22111,33.88,3459940
CE10_chr5,22110,33.88,3460905
CE10_chr5,22108,33.88,3465668
CE10_chr5,22107,33.88,3466031
CE10_chr5,22106,33.88,3466114
CE10_chr5,22105,33.88,3466279
CE10_chr5,8040,33.88,3533885
CE10_chr5,8030,33.88,3547979
CE10_chr5,8029,33.88,3548088
CE10_chr5,8025,33.88,3567590
CE10_chr5,8024,33.88,3567597
CE10_chr5,8023,33.88,3567608
CE10_chr5,8022,33.88,3567612
CE10_chr5,8021,33.88,3567620
CE10_chr5,8020,33.88,3568187
CE10_chr5,8019,33.88,3568220
CE10_chr5,8018,33.88,3568241
CE10_chr5,8017,33.88,3568253
CE10_chr5,8016,33.88,3568281
CE10_chr5,8015,33.88,3568318
CE10_chr5,8014,33.88,3568522
CE10_chr5,8013,33.88,3568623
CE10_chr5,8012,33.88,3568634
CE10_chr5,8011,33.88,3568727
CE10_chr5,8010,33.88,3572100
CE10_chr5,8009,33.88,3572154
CE10_chr5,8008,33.88,3572338
CE10_chr5,8007,33.88,3572343
CE10_chr5,8006,33.88,3572385
CE10_chr5,8005,33.88,3572476
CE10_chr5,8004,33.88,3572503
CE10_chr5,8003,33.88,3572513
CE10_chr5,8002,33.88,3572526
CE10_chr5,8001,33.88,3572529
CE10_chr5,8000,33.88,3572542
CE10_chr5,7999,33.88,3572543
CE10_chr5,7998,33.88,3572555
CE10_chr5,7997,33.88,3572571
CE10_chr5,7996,33.88,3572587
CE10_chr5,7995,33.88,3572605
CE10_chr5,7994,33.88,3572611
CE10_chr5,7993,33.88,3572672
CE10_chr5,7992,34.42,3572754
CE10_chr5,7991,34.42,3572760
CE10_chr5,7990,34.42,3572784
CE10_chr5,7989,34.42,3572787
CE10_chr5,7988,34.42,3572795
CE10_chr5,7987,34.42,3572859
CE10_chr5,7986,34.42,3572862
CE10_chr5,7985,34.42,3572867
CE10_chr5,7984,34.42,3573034
CE10_chr5,7983,34.42,3573063
CE10_chr5,7982,34.95,3573100
CE10_chr5,7981,34.95,3573101
CE10_chr5,5496,35.49,3731681
CE10_chr5,5495,35.49,3732040
CE10_chr5,5494,35.49,3732041
CE10_chr5,5493,35.49,3732042
CE10_chr5,5492,35.49,3732043
CE10_chr5,5491,35.49,3732055
CE10_chr5,5490,35.49,3732094
CE10_chr5,5489,35.49,3732342
CE10_chr5,5488,35.49,3732344
CE10_chr5,5487,35.49,3736424
CE10_chr5,5486,35.49,3736425
CE10_chr5,5485,35.49,3736426
CE10_chr5,5484,35.49,3736821
CE10_chr5,5483,35.49,3736911
CE10_chr5,5482,35.49,3736947
CE10_chr5,5481,35.49,3737022
CE10_chr5,5480,35.49,3737256
CE10_chr5,5479,35.49,3737264
CE10_chr5,5478,35.49,3737292
CE10_chr5,5477,35.49,3737313
CE10_chr5,5476,35.49,3737334
CE10_chr5,5475,35.49,3737373
CE10_chr5,5474,35.49,3737376
CE10_chr5,5473,35.49,3739129
CE10_chr5,5467,35.49,3743085
CE10_chr5,5466,35.49,3743155
CE10_chr5,5465,35.49,3743159
CE10_chr5,5464,35.49,3743176
CE10_chr5,5459,35.49,3750951
CE10_chr5,5458,35.49,3751069
CE10_chr5,5457,35.49,3751185
CE10_chr5,5456,35.49,3751929
CE10_chr5,5455,35.49,3767412
CE10_chr5,5451,35.49,3785271
CE10_chr5,5450,35.49,3785348
CE10_chr5,5449,35.49,3785377
CE10_chr5,5448,35.49,3785386
CE10_chr5,5447,35.49,3785388
CE10_chr5,5446,35.49,3785585
CE10_chr5,5445,35.49,3785589
CE10_chr5,5444,35.49,3785823
CE10_chr5,5443,35.49,3785955
CE10_chr5,5442,35.49,3785984
CE10_chr5,5436,35.49,3821758
CE10_chr5,5435,35.49,3821900
CE10_chr5,5434,35.49,3821938
CE10_chr5,5433,35.49,3821944
CE10_chr5,5432,35.49,3822007
CE10_chr5,5431,35.49,3822008
CE10_chr5,5430,35.49,3822014
CE10_chr5,5429,35.49,3822036
CE10_chr5,5428,35.49,3822066
CE10_chr5,5427,35.49,3822067
CE10_chr5,5426,35.49,3822364
CE10_chr5,5425,35.49,3822416
CE10_chr5,5424,35.49,3822432
CE10_chr5,5423,35.49,3822614
CE10_chr5,5422,35.49,3822616
CE10_chr5,5421,35.49,3822640
CE10_chr5,5420,35.49,3822716
CE10_chr5,5419,35.49,3822880
CE10_chr5,5418,35.49,3836836
CE10_chr5,5417,35.49,3836860
CE10_chr5,5416,35.49,3838013
CE10_chr5,5415,35.49,3838201
CE10_chr5,5414,35.49,3853508
CE10_chr5,5413,35.49,3853535
CE10_chr5,5412,35.49,3853553
CE10_chr5,5411,35.49,3853632
CE10_chr5,5410,35.49,3853666
CE10_chr5,5409,35.49,3853673
CE10_chr5,5408,35.49,3853712
CE10_chr5,5369,35.49,3870771
CE10_chr5,5368,35.49,3870816
CE10_chr5,5367,35.49,3870821
CE10_chr5,5366,36.03,3913666
CE10_chr5,5365,36.03,3913844
CE10_chr5,5364,36.03,3913858
CE10_chr5,5343,36.03,3924237
CE10_chr5,5342,36.03,3924373
CE10_chr5,5341,36.03,3924525
CE10_chr5,5340,36.03,3924537
CE10_chr5,5339,36.03,3924538
CE10_chr5,5338,36.03,3924560
CE10_chr5,5337,36.03,3924656
CE10_chr5,5336,36.03,3924689
CE10_chr5,5335,36.03,3924690
CE10_chr5,5334,36.03,3924728
CE10_chr5,5333,36.03,3924753
CE10_chr5,5332,36.03,3924782
CE10_chr5,5331,36.03,4058042
CE10_chr5,5330,36.03,4058100
CE10_chr5,5321,36.03,4061235
CE10_chr5,5320,36.03,4061236
CE10_chr5,5319,36.03,4061237
CE10_chr5,5316,36.03,4113008
CE10_chr5,5315,36.03,4132485
CE10_chr5,5314,36.03,4132600
CE10_chr5,5313,36.57,4132618
CE10_chr5,5286,37.64,4282491
CE10_chr5,5285,37.64,4282715
CE10_chr5,5284,37.64,4282822
CE10_chr5,5251,38.18,4293563
CE10_chr5,5250,38.18,4293567
CE10_chr5,5249,38.72,4325765
CE10_chr5,5246,39.79,4575540
CE10_chr5,5240,39.79,4596267
CE10_chr5,5233,40.87,4608804
CE10_chr5,5232,41.41,4609395
CE10_chr5,5231,41.41,4609463
CE10_chr5,5230,41.41,4609631
CE10_chr5,5229,41.41,4609828
CE10_chr5,5228,41.41,4609888
CE10_chr5,5227,41.41,4610023
CE10_chr5,5226,41.41,4610025
CE10_chr5,5219,41.41,4618574
CE10_chr5,5218,41.41,4618679
CE10_chr5,5217,41.41,4618701
CE10_chr5,5216,41.41,4618716
CE10_chr5,5215,41.41,4618718
CE10_chr5,5214,41.41,4618725
CE10_chr5,5213,41.41,4618741
CE10_chr5,5212,41.41,4618748
CE10_chr5,5211,41.41,4618765
CE10_chr5,5210,41.41,4618830
CE10_chr5,5209,41.41,4618838
CE10_chr5,5208,41.41,4618937
CE10_chr5,5207,41.41,4618964
CE10_chr5,5206,41.94,4619008
CE10_chr5,5205,41.94,4619029
CE10_chr5,5204,41.94,4619042
CE10_chr5,5203,41.94,4619048
CE10_chr5,5202,41.94,4619074
CE10_chr5,5201,41.94,4619079
CE10_chr5,5200,41.94,4619182
CE10_chr5,5199,41.94,4619201
CE10_chr5,5196,41.94,4621271
CE10_chr5,5195,41.94,4621578
CE10_chr5,5194,41.94,4621701
CE10_chr5,5193,41.94,4621784
CE10_chr5,5190,41.94,4678461
CE10_chr5,5189,41.94,4678743
CE10_chr5,5188,41.94,4678810
CE10_chr5,5187,41.94,4679042
CE10_chr5,5186,41.94,4679102
CE10_chr5,5185,41.94,4679118
CE10_chr5,5184,41.94,4679141
CE10_chr5,5183,41.94,4679195
CE10_chr5,5182,41.94,4679239
CE10_chr5,5181,41.94,4703899
CE10_chr5,5180,41.94,4704165
CE10_chr5,5179,41.94,4704212
CE10_chr5,5178,41.94,4704630
